no,time,city,brand,production_year,color,km,body_condition,engine_condition,chassis_condition,insurance_time_to_expire,gearbox,fuel_type,price
7820,3/12/2022,Isfahan,PEUGEOT PARS AUTOMATIC TU5,1397,سفید,500,سالم و بی خط و خش,سالم,سالم و پلمپ,11,اتوماتیک,gasoline,410000000
7821,3/5/2022,Isfahan,PEUGEOT PARS LX TU5,1392,سفید,152000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,11,دنده ای,gasoline,207000000
7822,3/19/2022,Isfahan,PEUGEOT 405 GLX GAS,1394,دلفینی,125000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,182000000
7823,3/26/2022,Isfahan,PEUGEOT 206 SD V8,1394,اطلسی,107000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,215000000
7824,3/27/2022,Isfahan,PEUGEOT 206 Type 2,1397,سفید,80000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,218000000
7825,3/12/2022,Isfahan,PEUGEOT PARS SAL,1399,مشکی,54000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,250000000
7826,3/26/2022,Isfahan,PEUGEOT PARS LX TU5,1395,سفید,170000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,gasoline,258000000
7827,3/29/2022,Isfahan,PEUGEOT 206 Type 2,1389,سفید,70000,رنگ شدگی در ۵ ناحیه,سالم,سالم و پلمپ,12,دنده ای,gasoline,145000000
7828,3/5/2022,Isfahan,PEUGEOT 405 SLX GAS,1396,سفید صدفی,130000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,260000000
7829,3/19/2022,Isfahan,PEUGEOT 206 Type 2,1397,سفید,76000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,213000000
7830,3/5/2022,Isfahan,PEUGEOT 405 SLX GAS,1395,سفید,149000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,248000000
7831,3/12/2022,Isfahan,PEUGEOT 405 GLX GAS,1387,بژ,200000,خط و خش جزیی,سالم,سالم و پلمپ,1,دنده ای,gasoline,118000000
7832,3/5/2022,Isfahan,PEUGEOT PARS SAL,1394,نوک مدادی,147000,سالم و بی خط و خش,سالم,سالم و پلمپ,2,دنده ای,gasoline,207000000
7833,4/2/2022,Isfahan,PEUGEOT 405 GLX GAS,1397,خاکستری,115000,رنگ شدگی در ۳ ناحیه,سالم,سالم و پلمپ,12,دنده ای,gasoline,190000000
7834,3/5/2022,Isfahan,PEUGEOT 206 Type 5,1394,سفید,95000,رنگ شدگی در ۴ ناحیه,سالم,سالم و پلمپ,1,دنده ای,gasoline,205000000
7835,3/5/2022,Isfahan,PEUGEOT 405 GLX CNG,1390,نقره ای,300000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,12,دنده ای,CNG,129000000
7836,3/5/2022,Isfahan,PEUGEOT 405 SLX GAS,1397,سفید,62000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,253000000
7837,3/12/2022,Isfahan,PEUGEOT PARS HYBRID,1388,مشکی,220000,دوررنگ,سالم,سالم و پلمپ,12,دنده ای,hybrid,145000000
7838,3/5/2022,Isfahan,PEUGEOT 206 Type 5,1394,سفید,120000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,220000000
7839,3/12/2022,Isfahan,PEUGEOT PARS LX TU5,1400,سفید,0,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,330000000
7840,3/19/2022,Isfahan,PEUGEOT 207i AUTOMATIC,1397,سفید,80000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,اتوماتیک,gasoline,410000000
7841,3/26/2022,Isfahan,PEUGEOT 405 GLX CNG,1391,خاکستری,223335,دوررنگ,سالم,سالم و پلمپ,2,دنده ای,CNG,142000000
7842,3/5/2022,Isfahan,PEUGEOT PARS SAL,1399,سفید,39000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,257000000
7843,3/19/2022,Isfahan,PEUGEOT PARS SAL,1400,سفید,5000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,gasoline,275000000
7844,3/26/2022,Isfahan,PEUGEOT 206 Type 2,1400,سفید,0,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,270000000
7845,3/19/2022,Isfahan,PEUGEOT 405 GL CNG,1389,زرد,110000,دوررنگ,سالم,سالم و پلمپ,3,دنده ای,CNG,80000000
7846,3/5/2022,Isfahan,PEUGEOT RD GAS,1379,طوسی,180000,دوررنگ,سالم,سالم و پلمپ,12,دنده ای,gasoline,28500000
7847,3/26/2022,Isfahan,PEUGEOT 405 GLX CNG,1382,مشکی,350000,خط و خش جزیی,سالم,سالم و پلمپ,5,دنده ای,CNG,79000000
7848,3/26/2022,Isfahan,PEUGEOT 207i AUTOMATIC,1390,آلبالویی,186000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,6,اتوماتیک,gasoline,260000000
7849,3/19/2022,Isfahan,PEUGEOT PARS SAL,1398,خاکستری,52000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,250000000
7850,3/30/2022,Isfahan,PEUGEOT RD LPG,1382,عدسی,24153,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,LPG,35000000
7851,3/26/2022,Isfahan,PEUGEOT ROA GAS,1387,نقره ای,300000,دوررنگ,سالم,سالم و پلمپ,12,دنده ای,gasoline,55000000
7852,3/12/2022,Isfahan,PEUGEOT 206 Type 2,1396,سفید,100000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,194000000
7853,3/12/2022,Isfahan,PEUGEOT 405 SLX GAS,1394,سفید,140000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,220000000
7854,3/26/2022,Isfahan,PEUGEOT 207i MANUAL,1397,سفید صدفی,90,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,311000000
7855,3/19/2022,Isfahan,PEUGEOT 207i MANUAL,1397,سفید صدفی,61000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,315000000
7856,3/28/2022,Isfahan,PEUGEOT 405 GL CNG,1390,نقره ای,36000,خط و خش جزیی,سالم,سالم و پلمپ,8,دنده ای,CNG,138500000
7857,3/5/2022,Isfahan,PEUGEOT 405 GLi GAS,1384,سرمه ای,430000,دوررنگ,سالم,سالم و پلمپ,11,دنده ای,gasoline,85000000
7858,3/19/2022,Isfahan,PEUGEOT 405 GLX CNG,1395,نقره ای,200000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,CNG,195000000
7859,3/5/2022,Isfahan,PEUGEOT 207i AUTOMATIC,1397,سفید,68000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,اتوماتیک,gasoline,405000000
7860,3/5/2022,Isfahan,PEUGEOT ROA HYBRID,1385,نوک مدادی,140000,خط و خش جزیی,سالم,سالم و پلمپ,11,دنده ای,hybrid,62000000
7861,3/26/2022,Isfahan,PEUGEOT 206 Type 2,1383,زرشکی,344000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,3,دنده ای,gasoline,89000000
7862,3/19/2022,Isfahan,PEUGEOT 405 GLi CNG,1384,نوک مدادی,9999,خط و خش جزیی,سالم,سالم و پلمپ,3,دنده ای,CNG,85000000
7863,3/5/2022,Isfahan,PEUGEOT 206 SD V8,1393,سفید,165000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,7,دنده ای,gasoline,222000000
7864,3/12/2022,Isfahan,PEUGEOT 206 Type 5,1399,سفید,6100,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,302000000
7865,3/26/2022,Isfahan,PEUGEOT PARS SAL,1400,سفید,5000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,278000000
7866,3/5/2022,Isfahan,PEUGEOT ROA HYBRID,1387,نقرآبی,250000,خط و خش جزیی,سالم,سالم و پلمپ,10,دنده ای,hybrid,68000000
7867,3/26/2022,Isfahan,PEUGEOT 207i AUTOMATIC,1397,سفید,23,خط و خش جزیی,سالم,سالم و پلمپ,12,اتوماتیک,gasoline,430000000
7868,3/12/2022,Isfahan,PEUGEOT RDI GAS,1384,یشمی,247000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,6,دنده ای,gasoline,54000000
7869,3/12/2022,Isfahan,PEUGEOT PARS LX TU5,1400,سفید,9000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,320000000
7870,3/5/2022,Isfahan,PEUGEOT 405 GLX CNG,1391,نقره ای,200000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,1,دنده ای,CNG,135000000
7871,3/26/2022,Isfahan,PEUGEOT 405 SLX GAS,1390,نقره ای,193247,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,150000000
7872,3/12/2022,Isfahan,PEUGEOT 405 SLX GAS,1399,سفید,11500,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,280000000
7873,3/26/2022,Isfahan,PEUGEOT 207i MANUAL,1396,سفید,101000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,gasoline,295000000
7874,3/26/2022,Isfahan,PEUGEOT 206 Type 5,1393,سفید,48000,سالم و بی خط و خش,سالم,سالم و پلمپ,3,دنده ای,gasoline,245000000
7875,3/19/2022,Isfahan,PEUGEOT PARS SAL,1393,سفید,150000,سالم و بی خط و خش,سالم,سالم و پلمپ,3,دنده ای,gasoline,188000000
7876,3/30/2022,Isfahan,PEUGEOT RD GAS,1379,سبز,100000,خط و خش جزیی,سالم,سالم و پلمپ,9,دنده ای,gasoline,35000000
7877,3/19/2022,Isfahan,PEUGEOT 405 SLX GAS,1397,سفید صدفی,47000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,275000000
7878,3/30/2022,Isfahan,PEUGEOT RD GAS,1380,سبز,1235,خط و خش جزیی,سالم,سالم و پلمپ,4,دنده ای,gasoline,37000000
7879,3/28/2022,Isfahan,PEUGEOT 405 SLX HYBRID,1390,نقره ای,400000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,1,دنده ای,hybrid,140000000
7880,3/29/2022,Isfahan,PEUGEOT ROA HYBRID,1385,نوک مدادی,315000,خط و خش جزیی,سالم,سالم و پلمپ,11,دنده ای,hybrid,70000000
7881,3/27/2022,Isfahan,PEUGEOT 207i MANUAL,1400,سفید,1500,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,352000000
7882,3/12/2022,Isfahan,PEUGEOT PARS SAL,1397,سفید,65000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,250000000
7883,3/26/2022,Isfahan,PEUGEOT 206 Type 5,1399,قرمز,19500,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,300000000
7884,3/12/2022,Isfahan,PEUGEOT 207i AUTOMATIC,1397,سفید,36000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,اتوماتیک,gasoline,438000000
7885,3/12/2022,Isfahan,PEUGEOT PARS SAL,1399,سفید,20000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,260000000
7886,3/12/2022,Isfahan,PEUGEOT 206 Type 2,1384,نقره ای,288000,تمام رنگ,سالم,سالم و پلمپ,5,دنده ای,gasoline,88000000
7887,3/26/2022,Isfahan,PEUGEOT 206 Type 5,1397,نوک مدادی,43000,سالم و بی خط و خش,سالم,سالم و پلمپ,2,دنده ای,gasoline,275000000
7888,3/5/2022,Isfahan,PEUGEOT 405 GLX TU5 GAS,1390,سفید,312000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,7,دنده ای,gasoline,160000000
7889,3/12/2022,Isfahan,PEUGEOT 206 SD V8,1395,سفید,70000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,gasoline,236000000
7890,3/12/2022,Isfahan,PEUGEOT 407,2009,نقره ای,157000,خط و خش جزیی,سالم,سالم و پلمپ,6,اتوماتیک,gasoline,455000000
7891,3/12/2022,Isfahan,PEUGEOT 405 GLX GAS,1398,نقره ای,33000,سالم و بی خط و خش,سالم,سالم و پلمپ,1,دنده ای,gasoline,229000000
7892,3/26/2022,Isfahan,PEUGEOT 405 GLX GAS,1397,خاکستری,115000,رنگ شدگی در ۳ ناحیه,سالم,سالم و پلمپ,12,دنده ای,gasoline,180000000
7893,3/26/2022,Isfahan,PEUGEOT PARS LX TU5,1399,سفید,16000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,315000000
7894,3/27/2022,Isfahan,PEUGEOT 206 Type 5,1395,سفید,116000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,237000000
7895,3/5/2022,Isfahan,PEUGEOT 206 SD V8,1398,سفید,60000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,282000000
7896,3/29/2022,Isfahan,PEUGEOT 207i MANUAL,1396,نوک مدادی,87000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,295000000
7897,3/19/2022,Isfahan,PEUGEOT 405 GLX GAS,1382,نوک مدادی,450000,خط و خش جزیی,سالم,سالم و پلمپ,3,دنده ای,gasoline,90000000
7898,3/26/2022,Isfahan,PEUGEOT RDI GAS,1383,یشمی,210918,خط و خش جزیی,سالم,سالم و پلمپ,3,دنده ای,gasoline,60000000
7899,3/12/2022,Isfahan,PEUGEOT PARS HYBRID,1396,سفید,145000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,hybrid,256000000
7900,3/30/2022,Isfahan,PEUGEOT 405 SLX GAS,1400,سفید,0,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,303000000
7901,3/12/2022,Isfahan,PEUGEOT RDI GAS,1384,نوک مدادی,110000,تمام رنگ,سالم,سالم و پلمپ,4,دنده ای,gasoline,48000000
7902,3/29/2022,Isfahan,PEUGEOT PARS HYBRID,1393,سفید,178000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,hybrid,207000000
7903,3/12/2022,Isfahan,PEUGEOT PARS HYBRID,1390,سفید,170000,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,hybrid,177000000
7904,3/27/2022,Isfahan,PEUGEOT PARS SADE,1381,مشکی,320000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,1,دنده ای,gasoline,97000000
7905,3/5/2022,Isfahan,PEUGEOT 206 SD V8,1393,سفید,148000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,215000000
7906,3/12/2022,Isfahan,PEUGEOT 405 GLX GAS,1398,نقره ای,47000,خط و خش جزیی,سالم,سالم و پلمپ,7,دنده ای,gasoline,240000000
7907,3/12/2022,Isfahan,PEUGEOT ROA HYBRID,1387,نقرآبی,280000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,hybrid,67000000
7908,3/26/2022,Isfahan,PEUGEOT RD CNG,1380,عدسی,317647,خط و خش جزیی,سالم,سالم و پلمپ,12,دنده ای,CNG,40000000
7909,3/12/2022,Isfahan,PEUGEOT 405 GLX CNG,1383,مشکی,200000,خط و خش جزیی,سالم,سالم و پلمپ,7,دنده ای,CNG,75000000
7910,3/5/2022,Isfahan,PEUGEOT RD GAS,1382,یشمی,200000,خط و خش جزیی,سالم,سالم و پلمپ,9,دنده ای,gasoline,39000000
7911,3/19/2022,Isfahan,PEUGEOT 405 SLX GAS,1397,سفید,77000,سالم و بی خط و خش,سالم,سالم و پلمپ,4,دنده ای,gasoline,255000000
7912,3/28/2022,Isfahan,PEUGEOT 405 GLX GAS,1392,خاکستری,288000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,7,دنده ای,gasoline,142500000
7913,3/12/2022,Isfahan,PEUGEOT 405 SLX GAS,1398,سفید,80000,رنگ شدگی در ۳ ناحیه,سالم,سالم و پلمپ,10,دنده ای,gasoline,230000000
7914,3/29/2022,Isfahan,PEUGEOT RD GAS,1381,خاکستری,23,دوررنگ,سالم,سالم و پلمپ,1,دنده ای,gasoline,31000000
7915,3/26/2022,Isfahan,PEUGEOT 206 Type 5,1395,آبی,110000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,8,دنده ای,gasoline,240000000
7916,3/26/2022,Isfahan,PEUGEOT PARS HYBRID,1392,خاکستری,192200,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,12,دنده ای,hybrid,185000000
7917,3/5/2022,Isfahan,PEUGEOT 405 SLX GAS,1399,سفید,25000,سالم و بی خط و خش,سالم,سالم و پلمپ,1,دنده ای,gasoline,283000000
7918,3/12/2022,Isfahan,PEUGEOT PARS LX TU5,1393,سفید,200000,خط و خش جزیی,سالم,سالم و پلمپ,1,دنده ای,gasoline,229000000
7919,3/26/2022,Isfahan,PEUGEOT PARS SAL,1396,سفید,170000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,235000000
7920,3/26/2022,Isfahan,PEUGEOT 206 SD V20,1388,سفید,165000,خط و خش جزیی,سالم,سالم و پلمپ,7,دنده ای,gasoline,158000000
7921,3/12/2022,Isfahan,PEUGEOT 206 SD V8,1396,سفید,102000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,252000000
7922,3/12/2022,Isfahan,PEUGEOT 205,1998,بژ,300000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,60000000
7923,3/12/2022,Isfahan,PEUGEOT 405 GLX CNG,1376,سبز,54000,خط و خش جزیی,سالم,سالم و پلمپ,10,دنده ای,CNG,70000000
7924,3/12/2022,Isfahan,PEUGEOT 405 GLX GAS,1395,نقره ای,135000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,190000000
7925,3/27/2022,Isfahan,PEUGEOT 405 GLX GAS,1384,سرمه ای,340000,خط و خش جزیی,سالم,سالم و پلمپ,11,دنده ای,gasoline,81000000
7926,3/19/2022,Isfahan,PEUGEOT RD GAS,1384,سفید,125000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,90000000
7927,3/26/2022,Isfahan,PEUGEOT PARS LX TU5,1395,سفید,150000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,gasoline,262800000
7928,3/12/2022,Isfahan,PEUGEOT 206 Type 2,1397,سفید,88000,خط و خش جزیی,سالم,سالم و پلمپ,8,دنده ای,gasoline,215000000
7929,3/26/2022,Isfahan,PEUGEOT RD LPG,1384,یشمی,500000,خط و خش جزیی,سالم,سالم و پلمپ,8,دنده ای,LPG,42000000
7930,3/19/2022,Isfahan,PEUGEOT 206 Type 2,1384,بژ,300000,صافکاری بی رنگ، در ۱ ناحیه,سالم,سالم و پلمپ,11,دنده ای,gasoline,95000000
7931,3/5/2022,Isfahan,PEUGEOT PARS LX TU5,1400,خاکستری,0,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,337000000
7932,3/12/2022,Isfahan,PEUGEOT PARS SAL,1397,سفید,114000,خط و خش جزیی,سالم,سالم و پلمپ,11,دنده ای,gasoline,245000000
7933,3/12/2022,Isfahan,PEUGEOT 405 GL CNG,1384,مشکی,120000,دوررنگ,سالم,سالم و پلمپ,12,دنده ای,CNG,80000000
7934,3/28/2022,Isfahan,PEUGEOT 405 SLX GAS,1397,سفید,97000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,245000000
7935,3/26/2022,Isfahan,PEUGEOT 405 GLX GAS,1385,نقره ای,200000,خط و خش جزیی,نیاز به تعمیر,سالم و پلمپ,9,دنده ای,gasoline,95000000
7936,3/12/2022,Isfahan,PEUGEOT 405 GLX CNG,1385,نقره ای,248000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,4,دنده ای,CNG,100000000
7937,3/12/2022,Isfahan,PEUGEOT 405 GLX CNG,1389,نقره ای,310000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,CNG,130000000
7938,3/12/2022,Isfahan,PEUGEOT 206 SD V8,1396,سفید,80000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,233000000
7939,3/26/2022,Isfahan,PEUGEOT 206 Type 2,1397,سفید,70000,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,gasoline,216000000
7940,3/12/2022,Isfahan,PEUGEOT 207i AUTOMATIC,1397,سفید,90000,سالم و بی خط و خش,سالم,سالم و پلمپ,4,اتوماتیک,gasoline,410000000
7941,3/5/2022,Isfahan,PEUGEOT 206 SD V8,1397,سفید,32000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,gasoline,279000000
7942,3/5/2022,Isfahan,PEUGEOT 206 Type 5,1395,سفید,100,خط و خش جزیی,سالم,سالم و پلمپ,9,دنده ای,gasoline,240000000
7943,3/26/2022,Isfahan,PEUGEOT 405 GLX CNG,1384,نقره ای,330000,دوررنگ,سالم,ضربه خورده,5,دنده ای,CNG,85000000
7944,3/19/2022,Isfahan,PEUGEOT 405 GLX GAS,1381,نوک مدادی,380000,دوررنگ,سالم,سالم و پلمپ,12,دنده ای,gasoline,67000000
7945,3/19/2022,Isfahan,PEUGEOT PARS SADE,1392,سفید صدفی,190000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,185000000
7946,3/30/2022,Isfahan,PEUGEOT PARS LX TU5,1394,سفید,158000,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,gasoline,243000000
